timestamp,lane,arrival_rate,queue_length,waiting_time,phase_state,hour,tod_factor,throughput,delay
2170,1,0.2726,5,18.34,0,0,0.3,5.0,3.0566666666666666
2170,2,0.1172,1,1.55,0,0,0.3,1.0,0.775
2170,3,0.0,0,0.0,0,0,0.3,0.0,0.0
2180,0,0.0,0,0.0,1,0,0.3,0.0,0.0
2180,1,0.2626,1,3.29,0,0,0.3,1.0,1.645
2180,2,0.1605,0,0.0,0,0,0.3,0.0,0.0
2180,3,0.0002,0,0.15,0,0,0.3,0.0,0.15
2190,0,0.0,0,0.0,0,0,0.3,0.0,0.0
2190,1,0.0,0,0.0,1,0,0.3,0.0,0.0
2190,2,0.1208,0,0.0,0,0,0.3,0.0,0.0
2190,3,0.166,2,5.98,0,0,0.3,2.0,1.9933333333333334
2200,0,0.0,0,0.2,0,0,0.3,0.0,0.2
2200,1,0.0455,0,0.0,1,0,0.3,0.0,0.0
2200,2,0.1987,3,4.28,0,0,0.3,3.0,1.07
2200,3,0.1352,1,4.97,0,0,0.3,1.0,2.485
2210,0,0.1228,0,1.78,0,0,0.3,0.0,1.78
2210,1,0.0843,0,0.0,1,0,0.3,0.0,0.0
2210,2,0.1354,0,1.61,0,0,0.3,0.0,1.61
2210,3,0.0263,0,0.0,0,0,0.3,0.0,0.0
2220,0,0.0813,0,0.96,0,0,0.3,0.0,0.96
2220,1,0.0954,0,0.02,0,0,0.3,0.0,0.02
2220,2,0.0,0,0.0,1,0,0.3,0.0,0.0
2220,3,0.0712,1,0.0,0,0,0.3,1.0,0.0
2230,0,0.0641,2,7.79,0,0,0.3,2.0,2.5966666666666667
2230,1,0.4886,7,27.65,0,0,0.3,7.0,3.45625
2230,2,0.1276,2,3.84,1,0,0.3,1.4,1.28
2230,3,0.2393,4,12.85,0,0,0.3,4.0,2.57
2240,0,0.0,0,0.0,0,0,0.3,0.0,0.0
2240,1,0.0,0,0.77,0,0,0.3,0.0,0.77
2240,2,0.0542,0,1.51,1,0,0.3,0.0,1.51
2240,3,0.0066,0,0.66,0,0,0.3,0.0,0.66
2250,0,0.1447,0,0.0,0,0,0.3,0.0,0.0
2250,1,0.0,0,0.0,0,0,0.3,0.0,0.0
2250,2,0.4777,4,10.34,0,0,0.3,4.0,2.068
2250,3,0.04,1,0.78,1,0,0.3,0.7,0.39
2260,0,0.0669,0,0.0,0,0,0.3,0.0,0.0
2260,1,0.0923,0,0.1,0,0,0.3,0.0,0.1
2260,2,0.0997,3,5.98,0,0,0.3,3.0,1.495
2260,3,0.0409,0,0.0,1,0,0.3,0.0,0.0
2270,0,0.2218,3,11.52,0,0,0.3,3.0,2.88
2270,1,0.1144,1,6.72,0,0,0.3,1.0,3.36
2270,2,0.1318,2,4.67,0,0,0.3,2.0,1.5566666666666666
2270,3,0.0528,0,0.0,1,0,0.3,0.0,0.0
2280,0,0.0,0,1.48,1,0,0.3,0.0,1.48
2280,1,0.1409,1,0.28,0,0,0.3,1.0,0.14
2280,2,0.0362,0,3.95,0,0,0.3,0.0,3.95
2280,3,0.0979,0,0.6,0,0,0.3,0.0,0.6
2290,0,0.0354,0,3.54,1,0,0.3,0.0,3.54
2290,1,0.0,0,4.85,0,0,0.3,0.0,4.85
2290,2,0.1101,1,4.63,0,0,0.3,1.0,2.315
2290,3,0.0213,1,6.0,0,0,0.3,1.0,3.0
2300,0,0.0841,1,1.51,1,0,0.3,0.7,0.755
2300,1,0.0127,0,2.66,0,0,0.3,0.0,2.66
2300,2,0.1549,2,5.27,0,0,0.3,2.0,1.7566666666666666
2300,3,0.167,0,1.12,0,0,0.3,0.0,1.12
2310,0,0.0649,0,2.2,0,0,0.3,0.0,2.2
2310,1,0.0799,1,3.9,1,0,0.3,0.7,1.95
2310,2,0.0449,0,0.0,0,0,0.3,0.0,0.0
2310,3,0.2064,1,2.62,0,0,0.3,1.0,1.31
2320,0,0.1203,0,0.0,0,0,0.3,0.0,0.0
2320,1,0.2756,2,6.08,1,0,0.3,1.4,2.026666666666667
2320,2,0.1111,0,0.01,0,0,0.3,0.0,0.01
2320,3,0.1461,0,0.0,0,0,0.3,0.0,0.0
2330,0,0.1287,2,3.34,0,0,0.3,2.0,1.1133333333333333
2330,1,0.1521,0,0.76,1,0,0.3,0.0,0.76
2330,2,0.0734,1,1.45,0,0,0.3,1.0,0.725
2330,3,0.0,0,0.0,0,0,0.3,0.0,0.0
2340,0,0.1104,1,3.17,0,0,0.3,1.0,1.585
2340,1,0.164,2,7.21,0,0,0.3,2.0,2.4033333333333333
2340,2,0.0,0,0.0,1,0,0.3,0.0,0.0
2340,3,0.0541,1,4.95,0,0,0.3,1.0,2.475
2350,0,0.2905,2,2.35,0,0,0.3,2.0,0.7833333333333333
2350,1,0.0342,0,0.0,0,0,0.3,0.0,0.0
2350,2,0.0867,0,0.63,1,0,0.3,0.0,0.63
2350,3,0.1262,1,1.83,0,0,0.3,1.0,0.915
2360,0,0.0663,0,1.46,0,0,0.3,0.0,1.46
2360,1,0.0681,2,6.81,0,0,0.3,2.0,2.27
2360,2,0.0181,0,0.0,1,0,0.3,0.0,0.0
2360,3,0.0,0,1.25,0,0,0.3,0.0,1.25
2370,0,0.1186,0,0.0,0,0,0.3,0.0,0.0
2370,1,0.6744,7,19.2,0,0,0.3,7.0,2.4
2370,2,0.223,3,7.82,0,0,0.3,3.0,1.955
2370,3,0.1159,0,0.0,1,0,0.3,0.0,0.0
2380,0,0.0,0,0.0,0,0,0.3,0.0,0.0
2380,1,0.0833,0,1.45,0,0,0.3,0.0,1.45
2380,2,0.0,0,0.0,0,0,0.3,0.0,0.0
2380,3,0.3337,1,3.25,1,0,0.3,0.7,1.625
2390,0,0.0383,0,2.61,0,0,0.3,0.0,2.61
2390,1,0.0164,0,0.15,0,0,0.3,0.0,0.15
2390,2,0.063,0,1.28,0,0,0.3,0.0,1.28
2390,3,0.2596,2,2.62,1,0,0.3,1.4,0.8733333333333334
2400,0,0.0088,0,0.33,1,0,0.3,0.0,0.33
2400,1,0.051,1,0.0,0,0,0.3,1.0,0.0
2400,2,0.1002,0,0.0,0,0,0.3,0.0,0.0
2400,3,0.1,1,4.4,0,0,0.3,1.0,2.2
2410,0,0.0337,0,0.33,1,0,0.3,0.0,0.33
2410,1,0.1079,3,6.32,0,0,0.3,3.0,1.58
2410,2,0.0758,1,1.41,0,0,0.3,1.0,0.705
2410,3,0.0483,2,5.92,0,0,0.3,2.0,1.9733333333333334
2420,0,0.1162,1,2.98,1,0,0.3,0.7,1.49
2420,1,0.0135,0,0.0,0,0,0.3,0.0,0.0
2420,2,0.12,1,4.69,0,0,0.3,1.0,2.345
2420,3,0.0669,2,10.45,0,0,0.3,2.0,3.483333333333333
2430,0,0.1361,2,7.4,0,0,0.3,2.0,2.466666666666667
2430,1,0.2203,4,9.62,1,0,0.3,2.8,1.924
2430,2,0.1473,1,0.0,0,0,0.3,1.0,0.0
2430,3,0.0722,3,11.44,0,0,0.3,3.0,2.86
2440,0,0.3801,5,9.14,0,0,0.3,5.0,1.5233333333333334
2440,1,0.1008,0,2.26,1,0,0.3,0.0,2.26
2440,2,0.0,0,0.0,0,0,0.3,0.0,0.0
2440,3,0.044,1,2.45,0,0,0.3,1.0,1.225
2450,0,0.0,0,0.01,0,0,0.3,0.0,0.01
2450,1,0.0299,0,0.57,1,0,0.3,0.0,0.57
2450,2,0.0522,0,0.0,0,0,0.3,0.0,0.0
2450,3,0.0,0,0.06,0,0,0.3,0.0,0.06
2460,0,0.106,2,8.67,0,0,0.3,2.0,2.89
2460,1,0.1064,1,0.15,0,0,0.3,1.0,0.075
2460,2,0.0834,0,3.62,1,0,0.3,0.0,3.62
2460,3,0.0581,1,2.83,0,0,0.3,1.0,1.415
2470,0,0.161,3,5.34,0,0,0.3,3.0,1.335
2470,1,0.0769,0,0.0,0,0,0.3,0.0,0.0
2470,2,0.0,0,5.14,1,0,0.3,0.0,5.14
2470,3,0.1754,1,4.5,0,0,0.3,1.0,2.25
2480,0,0.1784,1,1.97,0,0,0.3,1.0,0.985
2480,1,0.0292,0,0.0,0,0,0.3,0.0,0.0
2480,2,0.0719,1,2.7,1,0,0.3,0.7,1.35
2480,3,0.0,0,1.53,0,0,0.3,0.0,1.53
2490,0,0.2284,1,0.0,0,0,0.3,1.0,0.0
2490,1,0.0292,0,0.65,0,0,0.3,0.0,0.65
2490,2,0.072,1,3.24,0,0,0.3,1.0,1.62
2490,3,0.0,0,1.13,1,0,0.3,0.0,1.13
2500,0,0.1041,0,0.0,0,0,0.3,0.0,0.0
2500,1,0.0799,1,2.12,0,0,0.3,1.0,1.06
2500,2,0.2907,2,4.77,0,0,0.3,2.0,1.5899999999999999
2500,3,0.0,0,0.0,1,0,0.3,0.0,0.0
2510,0,0.0916,0,0.0,0,0,0.3,0.0,0.0
2510,1,0.3112,1,1.99,0,0,0.3,1.0,0.995
2510,2,0.1616,1,1.54,0,0,0.3,1.0,0.77
2510,3,0.4356,3,5.36,1,0,0.3,2.0999999999999996,1.34
2520,0,0.1942,2,4.46,1,0,0.3,1.4,1.4866666666666666
2520,1,0.0915,1,0.51,0,0,0.3,1.0,0.255
2520,2,0.0,0,1.02,0,0,0.3,0.0,1.02
2520,3,0.1533,2,7.4,0,0,0.3,2.0,2.466666666666667
2530,0,0.0,0,1.85,1,0,0.3,0.0,1.85
2530,1,0.0753,0,0.0,0,0,0.3,0.0,0.0
2530,2,0.1319,2,5.97,0,0,0.3,2.0,1.99
2530,3,0.0765,1,1.54,0,0,0.3,1.0,0.77
2540,0,0.2206,5,8.05,1,0,0.3,3.5,1.3416666666666668
2540,1,0.0,0,0.0,0,0,0.3,0.0,0.0
2540,2,0.1686,3,6.64,0,0,0.3,3.0,1.66
2540,3,0.0,0,2.56,0,0,0.3,0.0,2.56
2550,0,0.0979,1,5.26,0,0,0.3,1.0,2.63
2550,1,0.2619,2,8.25,1,0,0.3,1.4,2.75
2550,2,0.0242,3,7.02,0,0,0.3,3.0,1.755
2550,3,0.0422,2,5.21,0,0,0.3,2.0,1.7366666666666666
2560,0,0.0,0,0.0,0,0,0.3,0.0,0.0
2560,1,0.1654,1,1.29,1,0,0.3,0.7,0.645
2560,2,0.0255,1,1.92,0,0,0.3,1.0,0.96
2560,3,0.229,2,4.24,0,0,0.3,2.0,1.4133333333333333
2570,0,0.3183,0,0.0,0,0,0.3,0.0,0.0
2570,1,0.0659,0,0.0,1,0,0.3,0.0,0.0
2570,2,0.0184,0,0.0,0,0,0.3,0.0,0.0
2570,3,0.0,0,0.0,0,0,0.3,0.0,0.0
2580,0,0.0,0,6.42,0,0,0.3,0.0,6.42
2580,1,0.3887,2,6.45,0,0,0.3,2.0,2.15
2580,2,0.1179,2,11.02,1,0,0.3,1.4,3.6733333333333333
2580,3,0.1245,1,2.7,0,0,0.3,1.0,1.35
2590,0,0.1291,2,7.32,0,0,0.3,2.0,2.44
2590,1,0.0,0,0.0,0,0,0.3,0.0,0.0
2590,2,0.0888,0,1.41,1,0,0.3,0.0,1.41
2590,3,0.0381,0,0.36,0,0,0.3,0.0,0.36
2600,0,0.0045,1,0.03,0,0,0.3,1.0,0.015
2600,1,0.027,0,0.0,0,0,0.3,0.0,0.0
2600,2,0.0579,0,0.0,1,0,0.3,0.0,0.0
2600,3,0.1613,1,0.0,0,0,0.3,1.0,0.0
2610,0,0.0492,0,0.0,0,0,0.3,0.0,0.0
2610,1,0.0252,0,0.0,0,0,0.3,0.0,0.0
2610,2,0.1296,3,9.42,0,0,0.3,3.0,2.355
2610,3,0.2478,2,1.91,1,0,0.3,1.4,0.6366666666666666
2620,0,0.2937,3,6.48,0,0,0.3,3.0,1.62
2620,1,0.0147,0,1.66,0,0,0.3,0.0,1.66
2620,2,0.0,0,0.0,0,0,0.3,0.0,0.0
2620,3,0.0578,0,0.0,1,0,0.3,0.0,0.0
2630,0,0.1064,0,0.31,0,0,0.3,0.0,0.31
2630,1,0.0708,1,3.18,0,0,0.3,1.0,1.59
2630,2,0.1268,1,3.63,0,0,0.3,1.0,1.815
2630,3,0.0096,0,0.0,1,0,0.3,0.0,0.0
2640,0,0.0,0,0.0,1,0,0.3,0.0,0.0
2640,1,0.0165,0,1.55,0,0,0.3,0.0,1.55
2640,2,0.2105,2,2.15,0,0,0.3,2.0,0.7166666666666667
2640,3,0.0785,3,9.33,0,0,0.3,3.0,2.3325
2650,0,0.2472,3,6.67,1,0,0.3,2.0999999999999996,1.6675
2650,1,0.1213,0,0.88,0,0,0.3,0.0,0.88
2650,2,0.0847,1,5.57,0,0,0.3,1.0,2.785
2650,3,0.0833,0,0.0,0,0,0.3,0.0,0.0
2660,0,0.0294,1,3.14,1,0,0.3,0.7,1.57
2660,1,0.1095,2,3.67,0,0,0.3,2.0,1.2233333333333334
2660,2,0.2506,5,14.2,0,0,0.3,5.0,2.3666666666666667
2660,3,0.2942,2,4.25,0,0,0.3,2.0,1.4166666666666667
2670,0,0.2199,2,9.21,0,0,0.3,2.0,3.0700000000000003
2670,1,0.0,0,0.0,1,0,0.3,0.0,0.0
2670,2,0.1069,1,6.61,0,0,0.3,1.0,3.305
2670,3,0.0,0,0.0,0,0,0.3,0.0,0.0
2680,0,0.1962,1,3.96,0,0,0.3,1.0,1.98
2680,1,0.271,2,5.77,1,0,0.3,1.4,1.9233333333333331
2680,2,0.352,6,18.89,0,0,0.3,6.0,2.698571428571429
2680,3,0.0528,0,0.0,0,0,0.3,0.0,0.0
2690,0,0.1302,1,2.67,0,0,0.3,1.0,1.335
2690,1,0.2607,2,6.27,1,0,0.3,1.4,2.09
2690,2,0.0716,1,1.43,0,0,0.3,1.0,0.715
2690,3,0.3085,5,17.87,0,0,0.3,5.0,2.9783333333333335
2700,0,0.0906,0,0.02,0,0,0.3,0.0,0.02
2700,1,0.0061,0,0.0,0,0,0.3,0.0,0.0
2700,2,0.0,0,0.0,1,0,0.3,0.0,0.0
2700,3,0.0343,0,3.1,0,0,0.3,0.0,3.1
2710,0,0.2339,2,8.23,0,0,0.3,2.0,2.7433333333333336
2710,1,0.1351,0,0.0,0,0,0.3,0.0,0.0
2710,2,0.0773,0,0.95,1,0,0.3,0.0,0.95
2710,3,0.2553,0,0.86,0,0,0.3,0.0,0.86
2720,0,0.0431,0,0.0,0,0,0.3,0.0,0.0
2720,1,0.4114,5,24.03,0,0,0.3,5.0,4.005
2720,2,0.0739,0,2.47,1,0,0.3,0.0,2.47
2720,3,0.1591,1,2.93,0,0,0.3,1.0,1.465
2730,0,0.0329,0,0.22,0,0,0.3,0.0,0.22
2730,1,0.0418,1,0.01,0,0,0.3,1.0,0.005
2730,2,0.3278,5,8.66,0,0,0.3,5.0,1.4433333333333334
2730,3,0.101,0,0.0,1,0,0.3,0.0,0.0
2740,0,0.2213,4,15.67,0,0,0.3,4.0,3.134
2740,1,0.1888,1,1.03,0,0,0.3,1.0,0.515
2740,2,0.0,0,0.76,0,0,0.3,0.0,0.76
2740,3,0.1383,2,6.1,1,0,0.3,1.4,2.033333333333333
2750,0,0.0988,1,1.97,0,0,0.3,1.0,0.985
2750,1,0.0034,0,3.11,0,0,0.3,0.0,3.11
2750,2,0.0981,1,4.2,0,0,0.3,1.0,2.1
2750,3,0.0034,0,3.42,1,0,0.3,0.0,3.42
2760,0,0.1036,1,0.91,1,0,0.3,0.7,0.455
2760,1,0.0249,1,4.45,0,0,0.3,1.0,2.225
2760,2,0.0308,0,0.0,0,0,0.3,0.0,0.0
2760,3,0.1166,0,0.0,0,0,0.3,0.0,0.0
2770,0,0.0404,1,7.52,1,0,0.3,0.7,3.76
2770,1,0.2054,0,1.44,0,0,0.3,0.0,1.44
2770,2,0.0,0,0.0,0,0,0.3,0.0,0.0
2770,3,0.0956,1,1.72,0,0,0.3,1.0,0.86
2780,0,0.2247,6,15.99,1,0,0.3,4.199999999999999,2.2842857142857143
2780,1,0.0325,1,5.11,0,0,0.3,1.0,2.555
2780,2,0.0719,1,1.59,0,0,0.3,1.0,0.795
2780,3,0.0217,0,0.68,0,0,0.3,0.0,0.68
2790,0,0.0592,0,2.84,0,0,0.3,0.0,2.84
2790,1,0.0351,1,6.22,1,0,0.3,0.7,3.11
2790,2,0.1725,2,3.69,0,0,0.3,2.0,1.23
2790,3,0.0465,0,0.53,0,0,0.3,0.0,0.53
2800,0,0.0988,0,0.0,0,0,0.3,0.0,0.0
2800,1,0.006,0,0.29,1,0,0.3,0.0,0.29
2800,2,0.1112,1,0.0,0,0,0.3,1.0,0.0
2800,3,0.0,0,0.0,0,0,0.3,0.0,0.0
2810,0,0.0,0,0.0,0,0,0.3,0.0,0.0
2810,1,0.3257,6,13.17,1,0,0.3,4.199999999999999,1.8814285714285715
2810,2,0.2994,5,23.66,0,0,0.3,5.0,3.9433333333333334
2810,3,0.0608,0,0.22,0,0,0.3,0.0,0.22
2820,0,0.076,0,0.83,0,0,0.3,0.0,0.83
2820,1,0.0879,1,3.21,0,0,0.3,1.0,1.605
2820,2,0.2168,2,9.66,1,0,0.3,1.4,3.22
2820,3,0.1419,1,2.69,0,0,0.3,1.0,1.345
2830,0,0.117,1,0.36,0,0,0.3,1.0,0.18
2830,1,0.0,0,1.3,0,0,0.3,0.0,1.3
2830,2,0.1019,0,0.0,1,0,0.3,0.0,0.0
2830,3,0.0,0,0.01,0,0,0.3,0.0,0.01
2840,0,0.0492,0,0.13,0,0,0.3,0.0,0.13
2840,1,0.0314,0,0.0,0,0,0.3,0.0,0.0
2840,2,0.1607,3,11.08,1,0,0.3,2.0999999999999996,2.77
2840,3,0.0071,0,0.0,0,0,0.3,0.0,0.0
2850,0,0.0,0,0.0,0,0,0.3,0.0,0.0
2850,1,0.0696,0,0.32,0,0,0.3,0.0,0.32
2850,2,0.0063,0,0.57,0,0,0.3,0.0,0.57
2850,3,0.1753,1,4.04,1,0,0.3,0.7,2.02
2860,0,0.0463,0,0.0,0,0,0.3,0.0,0.0
2860,1,0.0607,0,0.45,0,0,0.3,0.0,0.45
2860,2,0.0,0,0.0,0,0,0.3,0.0,0.0
2860,3,0.0279,0,0.0,1,0,0.3,0.0,0.0
2870,0,0.1437,0,0.0,0,0,0.3,0.0,0.0
2870,1,0.0,0,0.0,0,0,0.3,0.0,0.0
2870,2,0.1572,3,9.23,0,0,0.3,3.0,2.3075
2870,3,0.0547,0,0.0,1,0,0.3,0.0,0.0
2880,0,0.0595,1,5.28,1,0,0.3,0.7,2.64
2880,1,0.1252,0,0.0,0,0,0.3,0.0,0.0
2880,2,0.0094,0,0.0,0,0,0.3,0.0,0.0
2880,3,0.1502,0,0.0,0,0,0.3,0.0,0.0
2890,0,0.0569,1,0.0,1,0,0.3,0.7,0.0
2890,1,0.0697,0,1.62,0,0,0.3,0.0,1.62
2890,2,0.0351,1,0.68,0,0,0.3,1.0,0.34
2890,3,0.0068,0,0.0,0,0,0.3,0.0,0.0
2900,0,0.1199,2,4.5,1,0,0.3,1.4,1.5
2900,1,0.2273,1,1.28,0,0,0.3,1.0,0.64
2900,2,0.0,0,0.0,0,0,0.3,0.0,0.0
2900,3,0.0086,0,1.9,0,0,0.3,0.0,1.9
2910,0,0.1364,1,2.06,0,0,0.3,1.0,1.03
2910,1,0.0,0,3.0,1,0,0.3,0.0,3.0
2910,2,0.0,0,0.0,0,0,0.3,0.0,0.0
2910,3,0.3798,5,5.5,0,0,0.3,5.0,0.9166666666666666
2920,0,0.0,0,0.0,0,0,0.3,0.0,0.0
2920,1,0.0,0,0.0,1,0,0.3,0.0,0.0
2920,2,0.0647,0,3.57,0,0,0.3,0.0,3.57
2920,3,0.0074,0,2.95,0,0,0.3,0.0,2.95
2930,0,0.4269,8,20.58,0,0,0.3,8.0,2.2866666666666666
2930,1,0.0143,1,7.41,1,0,0.3,0.7,3.705
2930,2,0.1221,3,12.47,0,0,0.3,3.0,3.1175
2930,3,0.1399,2,4.39,0,0,0.3,2.0,1.4633333333333332
2940,0,0.1496,4,10.01,0,0,0.3,4.0,2.002
2940,1,0.0654,1,0.86,0,0,0.3,1.0,0.43
2940,2,0.1081,1,3.04,1,0,0.3,0.7,1.52
2940,3,0.0929,1,1.17,0,0,0.3,1.0,0.585
2950,0,0.0554,1,5.65,0,0,0.3,1.0,2.825
2950,1,0.1577,2,4.0,0,0,0.3,2.0,1.3333333333333333
2950,2,0.0,0,0.27,1,0,0.3,0.0,0.27
2950,3,0.1259,3,7.02,0,0,0.3,3.0,1.755
2960,0,0.157,3,11.39,0,0,0.3,3.0,2.8475
2960,1,0.0174,0,0.0,0,0,0.3,0.0,0.0
2960,2,0.0407,1,2.83,1,0,0.3,0.7,1.415
2960,3,0.0,0,2.54,0,0,0.3,0.0,2.54
2970,0,0.1748,1,3.77,0,0,0.3,1.0,1.885
2970,1,0.1666,0,0.0,0,0,0.3,0.0,0.0
2970,2,0.0993,3,6.44,0,0,0.3,3.0,1.61
2970,3,0.1292,1,2.5,1,0,0.3,0.7,1.25
2980,0,0.1662,1,2.06,0,0,0.3,1.0,1.03
2980,1,0.1088,1,2.25,0,0,0.3,1.0,1.125
2980,2,0.0,0,1.99,0,0,0.3,0.0,1.99
2980,3,0.0295,0,0.0,1,0,0.3,0.0,0.0
2990,0,0.0319,1,0.0,0,0,0.3,1.0,0.0
2990,1,0.0,0,0.0,0,0,0.3,0.0,0.0
2990,2,0.0359,0,4.66,0,0,0.3,0.0,4.66
2990,3,0.0216,0,0.0,1,0,0.3,0.0,0.0
3000,0,0.0417,1,5.51,1,0,0.3,0.7,2.755
3000,1,0.0215,0,0.0,0,0,0.3,0.0,0.0
3000,2,0.0274,0,0.0,0,0,0.3,0.0,0.0
3000,3,0.0375,1,1.75,0,0,0.3,1.0,0.875
3010,0,0.2868,3,7.77,1,0,0.3,2.0999999999999996,1.9425
3010,1,0.1988,2,9.0,0,0,0.3,2.0,3.0
3010,2,0.0687,1,3.8,0,0,0.3,1.0,1.9
3010,3,0.2789,2,8.03,0,0,0.3,2.0,2.6766666666666663
3020,0,0.1584,3,7.62,1,0,0.3,2.0999999999999996,1.905
3020,1,0.1379,6,9.04,0,0,0.3,6.0,1.2914285714285714
3020,2,0.0823,2,5.53,0,0,0.3,2.0,1.8433333333333335
3020,3,0.037,0,2.16,0,0,0.3,0.0,2.16
3030,0,0.2097,0,0.0,0,0,0.3,0.0,0.0
3030,1,0.4523,4,9.68,1,0,0.3,2.8,1.936
3030,2,0.1493,2,8.72,0,0,0.3,2.0,2.9066666666666667
3030,3,0.1725,0,2.43,0,0,0.3,0.0,2.43
3040,0,0.0813,0,2.58,0,0,0.3,0.0,2.58
3040,1,0.0232,0,3.36,1,0,0.3,0.0,3.36
3040,2,0.0,0,0.0,0,0,0.3,0.0,0.0
3040,3,0.0,0,0.0,0,0,0.3,0.0,0.0
3050,0,0.0601,0,0.0,0,0,0.3,0.0,0.0
3050,1,0.0336,0,1.99,1,0,0.3,0.0,1.99
3050,2,0.0917,0,1.8,0,0,0.3,0.0,1.8
3050,3,0.1585,2,4.03,0,0,0.3,2.0,1.3433333333333335
3060,0,0.0781,2,7.76,0,0,0.3,2.0,2.5866666666666664
3060,1,0.0596,1,5.15,0,0,0.3,1.0,2.575
3060,2,0.3856,2,8.64,1,0,0.3,1.4,2.8800000000000003
3060,3,0.2401,1,1.64,0,0,0.3,1.0,0.82
3070,0,0.0859,1,2.56,0,0,0.3,1.0,1.28
3070,1,0.0682,2,8.76,0,0,0.3,2.0,2.92
3070,2,0.1844,0,0.0,1,0,0.3,0.0,0.0
3070,3,0.1627,1,4.92,0,0,0.3,1.0,2.46
3080,0,0.0689,1,0.83,0,0,0.3,1.0,0.415
3080,1,0.1578,3,12.13,0,0,0.3,3.0,3.0325
3080,2,0.0306,0,0.04,1,0,0.3,0.0,0.04
3080,3,0.0261,0,5.02,0,0,0.3,0.0,5.02
3090,0,0.0977,3,6.67,0,0,0.3,3.0,1.6675
3090,1,0.1313,1,4.79,0,0,0.3,1.0,2.395
3090,2,0.0521,0,3.6,0,0,0.3,0.0,3.6
3090,3,0.0451,1,2.54,1,0,0.3,0.7,1.27
3100,0,0.2084,2,4.9,0,0,0.3,2.0,1.6333333333333335
3100,1,0.1369,1,0.62,0,0,0.3,1.0,0.31
3100,2,0.3657,3,7.25,0,0,0.3,3.0,1.8125
3100,3,0.0388,2,1.64,1,0,0.3,1.4,0.5466666666666666
3110,0,0.0853,1,2.2,0,0,0.3,1.0,1.1
3110,1,0.0092,0,1.67,0,0,0.3,0.0,1.67
3110,2,0.056,0,0.0,0,0,0.3,0.0,0.0
3110,3,0.0902,2,0.92,1,0,0.3,1.4,0.3066666666666667
3120,0,0.0571,0,0.0,1,0,0.3,0.0,0.0
3120,1,0.1983,3,7.56,0,0,0.3,3.0,1.89
3120,2,0.07,0,1.08,0,0,0.3,0.0,1.08
3120,3,0.2656,2,6.74,0,0,0.3,2.0,2.2466666666666666
3130,0,0.1156,2,1.64,1,0,0.3,1.4,0.5466666666666666
3130,1,0.0,0,0.93,0,0,0.3,0.0,0.93
3130,2,0.2529,4,5.48,0,0,0.3,4.0,1.096
3130,3,0.0,0,0.0,0,0,0.3,0.0,0.0
3140,0,0.0943,1,2.46,1,0,0.3,0.7,1.23
3140,1,0.1529,1,3.89,0,0,0.3,1.0,1.945
3140,2,0.0992,2,4.79,0,0,0.3,2.0,1.5966666666666667
3140,3,0.0143,1,0.0,0,0,0.3,1.0,0.0
3150,0,0.0094,0,2.1,0,0,0.3,0.0,2.1
3150,1,0.0,0,0.78,1,0,0.3,0.0,0.78
3150,2,0.0423,0,0.1,0,0,0.3,0.0,0.1
3150,3,0.107,1,3.24,0,0,0.3,1.0,1.62
3160,0,0.0,0,0.0,0,0,0.3,0.0,0.0
3160,1,0.0,0,3.26,1,0,0.3,0.0,3.26
3160,2,0.1376,0,0.0,0,0,0.3,0.0,0.0
3160,3,0.0,0,0.0,0,0,0.3,0.0,0.0
3170,0,0.2014,3,2.87,0,0,0.3,3.0,0.7175
3170,1,0.0282,1,2.09,1,0,0.3,0.7,1.045
3170,2,0.0959,1,0.0,0,0,0.3,1.0,0.0
3170,3,0.2382,1,4.35,0,0,0.3,1.0,2.175
3180,0,0.1191,2,7.23,0,0,0.3,2.0,2.41
3180,1,0.0,0,0.0,0,0,0.3,0.0,0.0
3180,2,0.1654,1,4.11,1,0,0.3,0.7,2.055
3180,3,0.0063,0,2.7,0,0,0.3,0.0,2.7
3190,0,0.0553,0,0.0,0,0,0.3,0.0,0.0
3190,1,0.1505,1,2.09,0,0,0.3,1.0,1.045
3190,2,0.2685,5,11.81,1,0,0.3,3.5,1.9683333333333335
3190,3,0.3774,1,2.45,0,0,0.3,1.0,1.225
3200,0,0.0524,0,0.37,0,0,0.3,0.0,0.37
3200,1,0.3313,7,17.5,0,0,0.3,7.0,2.1875
3200,2,0.0565,1,4.39,1,0,0.3,0.7,2.195
3200,3,0.031,1,4.34,0,0,0.3,1.0,2.17
3210,0,0.0165,0,2.7,0,0,0.3,0.0,2.7
3210,1,0.0666,0,2.16,0,0,0.3,0.0,2.16
3210,2,0.0,0,0.0,0,0,0.3,0.0,0.0
3210,3,0.2297,5,2.86,1,0,0.3,3.5,0.4766666666666666
3220,0,0.249,1,6.73,0,0,0.3,1.0,3.365
3220,1,0.2105,1,4.56,0,0,0.3,1.0,2.28
3220,2,0.0962,1,2.33,0,0,0.3,1.0,1.165
3220,3,0.2515,1,5.01,1,0,0.3,0.7,2.505
3230,0,0.0,0,0.0,0,0,0.3,0.0,0.0
3230,1,0.1133,2,4.55,0,0,0.3,2.0,1.5166666666666666
3230,2,0.1705,1,3.5,0,0,0.3,1.0,1.75
3230,3,0.1173,1,4.07,1,0,0.3,0.7,2.035
3240,0,0.0,0,0.0,1,0,0.3,0.0,0.0
3240,1,0.0406,0,0.0,0,0,0.3,0.0,0.0
